Date,Price,open,high,low,volume,Change %,close,future_returns,signal,pct_change5,pct_change,Open-Close,Close-High,Close-Low,macd,macdsignal,macdhist,rsi,upper_band,middle_band,lower_band
2016-10-10,27925.35,27835.22,27953.31,27808.88,171460000.0,0.0032,27925.35,0.0039021892294994753,1,-0.014471297387720017,0.0032379841079035465,-109.31999999999971,-26.43999999999869,132.86999999999898,,,,29.9381340030087,28523.74757636828,28023.366999999987,27522.986423631693
2016-10-11,28034.32,27925.0,28060.76,27901.45,234190000.0,0.0039000000000000003,28034.32,-0.0002529042973041795,2,-0.008827255277632395,0.0039021892294994753,7.0900000000001455,-30.799999999999272,105.54999999999927,,,,32.71390049019921,28502.357264609433,28046.378499999984,27590.399735390536
2016-10-12,28027.23,28034.32,28058.03,27921.68,155580000.0,-0.0003,28027.23,-0.006152944832578888,2,0.0006365720079686277,-0.0002529042973041795,172.45000000000073,-175.94000000000233,51.02000000000044,,,,32.62333691122873,28471.358617777416,28068.863999999983,27666.36938222255
2016-10-13,27854.78,28027.23,28030.72,27803.76,380750000.0,-0.0062,27854.78,0.00022437800621655235,1,-0.006130249880559879,-0.006152944832578888,-6.25,-403.3000000000029,39.7599999999984,,,,30.417627800609758,28445.96031482261,28079.496499999987,27713.032685177364
2016-10-14,27861.03,27854.78,28264.33,27821.27,220850000.0,0.0002,27861.03,-0.008113124317370768,2,0.0009272425366135817,0.00022437800621655235,226.03999999999724,-232.5099999999984,3.9400000000023283,,,,30.600764778145223,28430.63309095632,28086.277999999984,27741.92290904365
2016-10-17,27634.99,27861.03,27867.5,27631.05,255810000.0,-0.008100000000000001,27634.99,-0.0028833012061882934,2,-0.010397721067059051,-0.008113124317370768,79.68000000000029,-122.88999999999942,0.0,,,,27.75554074012757,28460.375789289174,28075.103499999987,27689.8312107108
2016-10-18,27555.31,27634.99,27678.2,27555.31,154110000.0,-0.0029,27555.31,-0.0028041782146526195,2,-0.017086556763281524,-0.0028833012061882934,77.27000000000044,-79.09999999999854,17.37000000000262,-41.20004683062507,58.637950628888774,-99.83799745951384,26.80926478903088,28497.45054910251,28060.872499999987,27624.294450897465
2016-10-19,27478.04,27555.31,27557.14,27460.67,75010000.0,-0.0028000000000000004,27478.04,0.004378041519700782,1,-0.01959487255786596,-0.0028041782146526195,-120.29999999999927,-121.95999999999913,120.29999999999927,-71.97531192500537,32.51529811810994,-104.49061004311531,25.887532016213456,28523.01528574019,28024.277999999984,27525.540714259776
2016-10-20,27598.34,27478.04,27720.3,27478.04,111900000.0,0.0044,27598.34,-5.507577629670912e-05,2,-0.00920631934626659,0.004378041519700782,1.5200000000004366,-30.81000000000131,23.7599999999984,-85.67017418499381,8.878203657489188,-94.548377842483,29.92687744930025,28516.901226564707,27993.466499999988,27470.03177343527
2016-10-21,27596.82,27598.34,27627.63,27573.06,70940000.0,-0.0001,27596.82,-0.0007895837274004558,2,-0.009483138275935943,-5.507577629670912e-05,21.790000000000873,-55.80000000000291,7.549999999999272,-95.5447224036725,-12.00638155474315,-83.53834084892935,29.904699478619072,28509.24983510138,27964.98649999998,27420.723164898583
2016-10-24,27575.03,27596.82,27630.83,27567.48,101180000.0,-0.0008,27575.03,-0.017280488906086355,2,-0.0021697131064640773,-0.0007895837274004558,476.5499999999993,-489.72000000000116,5.290000000000873,-103.93059667866328,-30.39122457952718,-73.5393720991361,29.566434004232413,28484.736042681347,27931.382499999985,27378.028957318624
2016-10-25,27098.52,27575.07,27588.24,27093.23,112430000.0,-0.0173,27098.52,0.0008070551454470998,1,-0.016577204175892035,-0.017280488906086355,-21.86999999999898,-1.3800000000010186,113.18000000000029,-147.3285255644405,-53.77868477650985,-93.54984078793065,23.347023493540636,28512.957507450672,27873.15049999998,27233.34349254929
2016-10-26,27120.39,27098.52,27121.77,27007.21,159990000.0,0.0008,27120.39,0.004291604951108807,1,-0.013015848291945131,0.0008070551454470998,-116.38999999999942,-5.240000000001601,156.5799999999981,-177.90617895854302,-78.60418361291649,-99.30199534562654,24.135790362846553,28510.785145811515,27816.726999999984,27122.668854188454
2016-10-27,27236.78,27120.39,27242.02,27080.2,155590000.0,0.0043,27236.78,0.0021085458706939786,1,-0.013100787945941716,0.004291604951108807,-57.43000000000029,-2.110000000000582,101.75,-190.55093670083807,-100.9935342305008,-89.55740247033727,28.36074698441955,28476.542396418048,27766.75449999999,27056.96660358193
2016-10-28,27294.21,27236.78,27296.32,27192.46,148450000.0,0.0021,27294.21,-0.002715594259734888,2,-0.01096539383885542,0.0021085458706939786,74.11999999999898,-97.0099999999984,4.529999999998836,-193.704966992369,-119.53582078287444,-74.16914620949457,30.419851999343255,28421.32269462681,27719.08699999998,27016.85130537315
2016-10-31,27220.09,27294.21,27317.1,27215.56,219900000.0,-0.0027,27220.09,0.0011899299377775563,1,-0.012871790166683383,-0.002715594259734888,-32.79000000000087,-24.770000000000437,55.919999999998254,-199.88131588753095,-135.60491980380573,-64.27639608372522,29.251284852602268,28337.5077244626,27663.32149999998,26989.13527553736
2016-11-01,27252.48,27219.69,27277.25,27196.56,186860000.0,0.0012,27252.48,-0.0010788009017893563,2,0.005681491092502489,0.0011899299377775563,29.399999999997817,-85.91999999999825,11.80000000000291,-199.85866825966514,-148.4556694949776,-51.40299876468754,30.50758724501063,28244.67506924929,27611.745999999977,26978.816930750665
2016-11-02,27223.08,27252.48,27309.0,27211.28,202700000.0,-0.0011,27223.08,-0.006565017624750813,2,0.003786449973617767,-0.0010788009017893563,178.72000000000116,-548.0599999999977,12.760000000002037,-199.90863187590003,-158.74626197116208,-41.16236990473794,29.987075176004595,28199.32929529803,27572.429999999975,26945.53070470192
2016-11-03,27044.36,27223.08,27592.42,27031.6,112520000.0,-0.0066,27044.36,-0.0023206317324574455,2,-0.00706471176108181,-0.006565017624750813,62.76000000000204,-62.76000000000204,85.48999999999796,-211.92648220912452,-169.38230601875458,-42.54417619036994,26.9741944786958,28154.091274124155,27523.318499999976,26892.545725875796
2016-11-04,26981.6,27044.36,27044.36,26896.11,151850000.0,-0.0023,26981.6,-0.003486079402259201,2,-0.011453344866915072,-0.0023206317324574455,94.05999999999767,-94.54000000000087,15.080000000001746,-223.93355603476084,-180.29255602195582,-43.64100001280502,25.98679036526314,28136.246300307157,27480.637499999975,26825.028699692793
2016-11-07,26887.54,26981.6,26982.08,26872.46,115040000.0,-0.0034999999999999996,26887.54,-0.019461430833761728,2,-0.012217079370420825,-0.003486079402259201,520.3100000000013,-523.6100000000006,32.29999999999927,-238.29222007439603,-191.89248883244386,-46.39973124195217,24.53709637249572,28099.456691631167,27428.74699999998,26758.037308368795
2016-11-08,26364.27,26884.58,26887.88,26331.97,189010000.0,-0.0195,26364.27,-0.0072287228131103776,2,-0.03259189622375647,-0.019461430833761728,190.58000000000175,-197.6800000000003,89.93000000000029,-288.56864095929996,-211.22771925781507,-77.34092170148489,18.390626405785405,28103.689847710513,27345.24449999998,26586.799152289444
2016-11-09,26173.69,26364.27,26371.37,26083.76,146110000.0,-0.0072,26173.69,0.0018361950493033241,1,-0.038547805758937015,-0.0072287228131103776,-48.06000000000131,-105.59999999999854,78.81000000000131,-339.87343064452216,-236.9568615351565,-102.91656910936567,16.74537026822931,28102.49125246265,27252.567499999976,26402.643747537302
2016-11-10,26221.75,26173.69,26327.35,26142.94,137640000.0,0.0018,26221.75,-0.0019399925634253634,2,-0.03041706292920221,0.0018361950493033241,50.86999999999898,-107.73999999999796,33.54999999999927,-372.3624432965371,-264.0379778874326,-108.3244654091045,18.720116071379806,28085.07543894988,27170.915999999976,26256.75656105007
2016-11-11,26170.88,26221.75,26278.62,26137.33,199920000.0,-0.0019,26170.88,-0.007033389782842625,2,-0.03004714323835489,-0.0019399925634253634,184.0699999999997,-252.5799999999981,13.540000000000873,-397.6313569891827,-290.7566537077826,-106.87470328140006,18.227296751984305,28041.334854886292,27086.408499999972,26131.482145113652
2016-11-14,25986.81,26170.88,26239.39,25973.27,160910000.0,-0.006999999999999999,25986.81,-0.00499291756087028,2,-0.033499903672853604,-0.007033389782842625,129.75,-170.48999999999796,61.54000000000087,-427.5811741900943,-318.12155780424496,-109.45961638584936,16.531416392590824,28036.643877287752,27003.999499999976,25971.3551227122
2016-11-15,25857.06,25986.81,26027.55,25795.52,189730000.0,-0.005,25857.06,-0.00788643411122536,2,-0.01923853761169947,-0.00499291756087028,203.9200000000019,-204.72000000000116,21.049999999999272,-456.52383810317406,-345.80201386403076,-110.7218242391433,15.440847472186489,28032.558719070046,26919.086999999978,25805.61528092991
2016-11-16,25653.14,25857.06,25857.86,25632.09,145740000.0,-0.0079,25653.14,-0.0020796674403210647,2,-0.01988829240355483,-0.00788643411122536,53.349999999998545,-61.61000000000058,4.400000000001455,-490.2642860338965,-374.6944682980039,-115.56981773589257,13.889957114280438,28038.030142062627,26827.841999999975,25617.653857937323
2016-11-17,25599.79,25653.14,25661.4,25595.39,161590000.0,-0.0021,25599.79,-0.002431660572215666,2,-0.0237192407066652,-0.0020796674403210647,62.25,-71.79000000000087,9.709999999999127,-515.3678929763846,-402.8291532336801,-112.53873974270454,13.507704213586603,27995.78761175238,26727.914499999973,25460.041388247566
2016-11-18,25537.54,25599.79,25609.33,25527.83,165580000.0,-0.0024,25537.54,-0.0012385687893196051,2,-0.02420017974175881,-0.002431660572215666,31.63000000000102,-31.860000000000582,19.38000000000102,-534.1286346780325,-429.08904952255057,-105.03958515548197,13.056205540105257,27927.82993524519,26624.95049999997,25322.07106475475
2016-11-21,25505.91,25537.54,25537.77,25486.53,112440000.0,-0.0012,25505.91,-0.001710583939173338,2,-0.01850554184988462,-0.0012385687893196051,36.720000000001164,-36.720000000001164,36.159999999999854,-545.2634763567803,-452.3239348893965,-92.93954146738378,12.821693657858951,27834.7356674574,26521.49449999997,25208.253332542543
2016-11-22,25462.28,25499.0,25499.0,25426.12,120930000.0,-0.0017000000000000001,25462.28,0.002149061278094555,1,-0.01526778373101978,-0.001710583939173338,-55.659999999999854,-24.06000000000131,89.95999999999913,-551.2539822149811,-472.10994435451346,-79.14403786046762,12.48847598913047,27801.895749238465,26439.682499999974,25077.46925076148
2016-11-23,25517.0,25461.34,25541.06,25427.04,165720000.0,0.0021,25517.0,-0.0010306854254026332,2,-0.005306952677138099,0.002149061278094555,26.299999999999272,-32.43000000000029,25.030000000002474,-545.3001736171063,-486.74799020703205,-58.55218341007429,15.456110470390655,27740.640220979563,26359.51299999997,24978.385779020377
2016-11-24,25490.7,25517.0,25523.13,25465.67,97140000.0,-0.001,25490.7,-0.0061712703064255026,2,-0.004261363081494052,-0.0010306854254026332,157.3100000000013,-168.52999999999884,21.110000000000582,-536.5192674664395,-496.7022456589135,-39.817021807525975,15.189496511881496,27641.176557980525,26272.208999999966,24903.241442019407
2016-11-25,25333.39,25490.7,25501.92,25312.28,144160000.0,-0.0062,25333.39,-0.0005913144667966108,2,-0.007994113763502675,-0.0061712703064255026,12.459999999999127,-40.2599999999984,44.70000000000073,-536.0744063231396,-504.5766777917587,-31.497728531380858,13.670513981105211,27516.927486367837,26174.16799999997,24831.4085136321
2016-11-28,25318.41,25330.87,25358.67,25273.71,202430000.0,-0.0006,25318.41,-0.0033568458682832203,2,-0.007351237419092271,-0.0005913144667966108,84.9900000000016,-84.9900000000016,45.219999999997526,-530.8117441017712,-509.8236910537612,-20.988053048009988,13.53174152969645,27380.818594647862,26079.083999999966,24777.34940535207
2016-11-29,25233.42,25318.41,25318.41,25188.2,511580000.0,-0.0034000000000000002,25233.42,0.00032536215859768625,1,-0.008988197443434043,-0.0033568458682832203,-8.210000000002765,-120.48999999999796,43.27000000000044,-527.4192680696251,-513.342806456934,-14.076461612691105,12.741466032309665,27211.583393764504,25978.130999999965,24744.678606235426
2016-11-30,25241.63,25233.42,25362.12,25198.36,414130000.0,0.0003,25241.63,0.0009290208278942558,1,-0.010791629110005085,0.00032536215859768625,-23.450000000000728,-2.6699999999982538,53.06000000000131,-518.0959404880923,-514.2934332631656,-3.8025072249266714,13.268407232526902,27010.716800344635,25879.058499999963,24747.40019965529
2016-12-01,25265.08,25241.63,25267.75,25212.02,773870000.0,0.0009,25265.08,0.018830338158438487,1,-0.00885107117497752,0.0009290208278942558,-475.75,-185.28999999999724,586.6600000000035,-503.0164565938612,-512.0380379293048,9.021581335443557,14.850102256165187,26816.155189270532,25790.094499999967,24764.0338107294
2016-12-02,25740.83,25265.08,25926.12,25154.17,576380000.0,0.018799999999999997,25740.83,8.546732953051972e-05,1,0.0160831219193327,0.018830338158438487,-2.1999999999970896,-102.31999999999971,36.86000000000058,-447.5180979121287,-499.1340499258696,51.615952013740866,39.11092145493587,26596.361109407313,25728.055999999968,24859.750890592622
2016-12-05,25743.03,25740.83,25845.35,25706.17,175050000.0,0.0001,25743.03,-0.0027891044682774035,2,0.016771195347575096,8.546732953051972e-05,71.79999999999927,-136.4200000000019,6.290000000000873,-398.76105794310934,-479.0594515293175,80.29839358620819,39.197194180480196,26357.866850206472,25670.83049999997,24983.79414979347
2016-12-06,25671.23,25743.03,25807.65,25664.94,189400000.0,-0.0028000000000000004,25671.23,0.00010011207098381547,1,0.01735040275951505,-0.0027891044682774035,-2.569999999999709,-72.65999999999985,3.930000000000291,-361.74444762045096,-455.5964507475442,93.85200312709327,37.33780888547711,26245.31252956806,25636.17849999997,25027.04447043188
2016-12-07,25673.8,25671.23,25746.46,25669.87,255730000.0,0.0001,25673.8,0.0025465649806417634,1,0.017121319027336934,0.00010011207098381547,-65.38000000000102,-70.0,100.81000000000131,-328.41537175374833,-430.16023494878505,101.74486319503671,37.45218094593963,26168.89783233912,25611.18399999997,25053.470167660817
2016-12-08,25739.18,25673.8,25809.18,25638.37,166000000.0,0.0025,25739.18,0.003050213720872108,1,0.0187650306272531,0.0025465649806417634,-78.5099999999984,0.0,133.53999999999724,-293.3447240319292,-402.7971327654139,109.45240873348467,40.4309152836404,26074.327916483806,25587.055499999966,25099.783083516126
2016-12-09,25817.69,25739.18,25817.69,25684.15,108520000.0,0.0031,25817.69,0.009817687020023946,1,0.0029859177035083118,0.003050213720872108,-253.47000000000116,-0.049999999999272404,253.47000000000116,-256.2618550301413,-373.4900772183594,117.22822218821807,43.88672605296806,25992.07226058593,25569.395999999968,25146.719739414006
2016-12-13,26071.16,25817.69,26071.21,25817.69,376700000.0,0.0098,26071.16,0.012906215143476452,1,0.012746362801892452,0.009817687020023946,-336.47999999999956,0.0,339.0799999999981,-204.06813310532016,-339.60568839575154,135.53755529043138,53.30525912426023,26014.17065281615,25573.613499999967,25133.056347183785
2016-12-14,26407.64,26071.16,26407.64,26068.56,205330000.0,0.0129,26407.64,0.005732053299726925,1,0.028686198518730777,0.012906215143476452,-151.36999999999898,-19.770000000000437,195.0199999999968,-134.00834375561317,-298.48621946772386,164.4778757121107,62.34167200848583,26161.598455808944,25601.142499999965,25040.686544190987
2016-12-15,26559.01,26407.64,26578.78,26363.99,199980000.0,0.005699999999999999,26559.01,0.005575885546938775,1,0.03447911879036214,0.005732053299726925,-148.09000000000015,-15.670000000001892,293.6800000000003,-65.51593507700454,-251.89216258957998,186.37622751257544,65.56967859509403,26345.62564190197,25646.435999999965,24947.24635809796
2016-12-16,26707.1,26559.01,26722.77,26413.42,874340000.0,0.005600000000000001,26707.1,-0.004513406547322574,2,0.037604927585105585,0.005575885546938775,120.53999999999724,-120.53999999999724,43.55000000000291,0.7062761108172708,-201.37247484950052,202.0787509603178,68.4215792387897,26539.161192902684,25701.801499999965,24864.441807097246
2016-12-19,26586.56,26707.1,26707.1,26543.01,262899999.99999997,-0.0045000000000000005,26586.56,-0.0017185374866098835,2,0.02978074335852665,-0.004513406547322574,45.69000000000233,-61.54999999999927,31.169999999998254,42.96599967835937,-152.50477994392855,195.47077962228792,63.78993084415817,26671.492914657963,25754.252499999966,24837.01208534197
2016-12-20,26540.87,26586.56,26602.42,26509.7,248710000.0,-0.0017000000000000001,26540.87,-0.004625319365943903,2,0.018016459566816412,-0.0017185374866098835,111.82999999999811,-111.82999999999811,22.31999999999971,71.94104236314888,-107.61561548251306,179.55665784566196,62.07466466073879,26776.586495708252,25806.00049999997,24835.414504291686
2016-12-21,26418.11,26529.94,26529.94,26395.79,421180000.0,-0.0046,26418.11,0.0017681052883797843,1,0.0003964761712897946,-0.004625319365943903,-46.70999999999913,-25.299999999999272,48.900000000001455,84.02962518042477,-69.28656734992549,153.31619253035026,57.593668788834904,26845.864536032466,25853.79199999997,24861.71946396747
2016-12-22,26464.82,26418.11,26490.12,26415.92,188680000.0,0.0018,26464.82,0.0008010634495152491,1,-0.003546442431400787,0.0017681052883797843,-21.200000000000728,-156.23999999999796,54.25,96.26928835429862,-36.17539620908067,132.4446845633793,58.812008628131665,26914.69647417298,25901.182999999968,24887.669525826957
2016-12-23,26486.02,26464.82,26642.26,26431.77,138910000.0,0.0008,26486.02,0.007635348761346528,1,-0.00827794856049513,0.0008010634495152491,-199.29999999999927,-13.279999999998836,199.29999999999927,106.45285023292672,-7.649746920679185,114.1025971536059,59.3823867019608,26976.624654367235,25950.94899999997,24925.273345632708
2016-12-28,26688.25,26488.95,26701.53,26488.95,130639999.99999999,0.0076,26688.25,0.003547628638071121,1,0.0038248648941419106,0.007635348761346528,-94.68000000000029,-7.610000000000582,134.29000000000087,129.35059415227443,19.750321293911536,109.60027285836289,64.44104763370305,27051.21358378894,26018.69199999997,24986.170416211
2016-12-29,26782.93,26688.25,26790.54,26648.64,116890000.0,0.0034999999999999996,26782.93,0.003423449189465133,1,0.00912027375138802,0.003547628638071121,-91.68999999999869,0.0,170.61000000000058,153.36916167709205,46.474089370547645,106.8950723065444,66.5420104320264,27123.123896467878,26091.91799999997,25060.71210353206
2016-12-30,26874.62,26782.93,26874.62,26704.01,106300000.0,0.0034000000000000002,26874.62,-0.009590089087771259,2,0.017280191504994047,0.003423449189465133,257.72999999999956,-257.72999999999956,42.61999999999898,177.75363296659998,72.72999808975811,105.02363487684187,68.48400847091767,27179.746834011898,26173.97799999997,25168.209165988043
2017-01-03,26616.89,26874.62,26874.62,26574.27,106430000.0,-0.0096,26616.89,-0.004577920260406043,2,0.005746118809801137,-0.009590089087771259,121.84999999999854,-153.30999999999767,2.5900000000001455,174.2729351681628,93.03858550543904,81.23434966272376,58.2494630782886,27169.04397210044,26242.74099999997,25316.438027899498
2017-01-04,26495.04,26616.89,26648.35,26492.45,62090000.0,-0.0046,26495.04,-0.010679357343865159,2,0.0003405570183818707,-0.004577920260406043,282.9500000000007,-411.8899999999994,0.0,159.83964845806986,106.3987980959652,53.440850362104655,54.13068713547443,27119.392930863713,26304.238999999965,25489.085069136217
2017-01-05,26212.09,26495.04,26623.98,26212.09,137690000.0,-0.010700000000000001,26212.09,0.0014993081436847078,1,-0.017841559487789538,-0.010679357343865159,-39.29999999999927,-34.10000000000218,47.5,124.1384734178755,109.94673316034726,14.191740257528238,45.9972047668665,27102.70032785396,26327.801999999967,25552.903672145974
2017-01-06,26251.39,26212.09,26285.49,26203.89,210210000.0,0.0015,26251.39,0.012526193851068568,1,-0.019846222948721515,0.0014993081436847078,-328.83000000000175,0.0,335.5500000000029,97.88782660954166,107.53495185018615,-9.647125240644485,47.18424119965447,27081.683602362424,26353.219999999965,25624.756397637506
2017-01-09,26580.22,26251.39,26580.22,26244.67,209020000.0,0.0125,26580.22,-0.008802786432918874,2,-0.010954573497225173,0.012526193851068568,233.97999999999956,-282.60999999999694,7.430000000000291,102.43700273851573,106.51536202785206,-4.078359289336333,55.91584288044601,27061.75344622815,26398.669499999967,25735.585553771783
2017-01-10,26346.24,26580.22,26628.85,26338.81,279340000.0,-0.0088,26346.24,0.0015015425351017075,1,-0.010168355506597448,-0.008802786432918874,-39.55999999999767,-25.409999999999854,60.590000000000146,86.16872759467878,102.44603514121741,-16.277307546538623,49.62867496078502,27007.288175030975,26432.29149999997,25857.294824968965
2017-01-11,26385.8,26346.24,26411.21,26325.21,197450000.0,0.0015,26385.8,-0.0020999931781487957,2,-0.004123035858787261,0.0015015425351017075,55.409999999999854,-84.52999999999884,24.739999999997963,75.5967316546994,97.0761744439138,-21.479442789214403,50.639239958456514,26945.030226500185,26464.62249999997,25984.214773499752
2017-01-12,26330.39,26385.8,26414.92,26305.65,179330000.0,-0.0021,26330.39,-0.00016938602124760838,2,0.0045131845648325175,-0.0020999931781487957,4.220000000001164,-24.400000000001455,47.88999999999942,62.03215669711062,90.06737089455316,-28.035214197442542,49.15180861081999,26875.046158462337,26490.257499999967,26105.468841537597
2017-01-13,26325.93,26330.15,26350.33,26278.04,148570000.0,-0.0002,26325.93,0.001819498874303882,1,0.002839468690991165,-0.00016938602124760838,-47.900000000001455,-4.729999999999563,47.900000000001455,50.3419380642772,82.12228432849797,-31.780346264220768,49.02697938421328,26846.049052314458,26502.995999999966,26159.942947685475
2017-01-16,26373.83,26325.93,26378.56,26325.93,174000000.0,0.0018,26373.83,-0.0036259428380330805,2,-0.007764796529148299,0.001819498874303882,95.63000000000102,-97.47999999999956,6.680000000000291,44.430320183117146,74.58389149942181,-30.153571316304664,50.48153160724884,26846.5477096235,26501.305499999966,26156.06329037643
2017-01-17,26278.2,26373.83,26375.68,26271.52,371870000.0,-0.0036,26278.2,-0.0012504661658713223,2,-0.002582531700918267,-0.0036259428380330805,32.86000000000058,-63.529999999998836,9.340000000000146,31.663778308324254,65.9998688612023,-34.33609055287805,47.56339815618942,26844.60642176271,26487.264999999963,26129.923578237216
